uniprot_id,nr_code,common_name,pdb_id,polymer_entity_id,entity_id,candidate_instance_count,all_candidate_instance_ids_json,all_candidate_qc_json,selected_instance_id,selected_label_asym_id,selected_auth_asym_id,selected_model_num,selected_observed_full_lbd_ca_coverage,selected_bfactor_usable_full_lbd_coverage,tie_break_step,selection_reason
Q96RI1,NR1H4,FXR,6A5X,6A5X_1,1,1,"[""6A5X.A""]","[{""instance_id"": ""6A5X.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",6A5X.A,A,A,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A5X.A via: NO_TIE_SINGLE_INSTANCE.
Q96RI1,NR1H4,FXR,6A5Y,6A5Y_1,1,1,"[""6A5Y.A""]","[{""instance_id"": ""6A5Y.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.995556, ""bfactor_usable_full_lbd_coverage"": 0.995556, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",6A5Y.A,A,A,1,0.995556,0.995556,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A5Y.A via: NO_TIE_SINGLE_INSTANCE.
P19793,NR2B1,RXRα,6A5Y,6A5Y_3,3,1,"[""6A5Y.C""]","[{""instance_id"": ""6A5Y.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""D"", ""observed_full_lbd_ca_coverage"": 0.909483, ""bfactor_usable_full_lbd_coverage"": 0.909483, ""internal_missing_residue_count"": 19, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 21}]",6A5Y.C,C,D,1,0.909483,0.909483,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A5Y.C via: NO_TIE_SINGLE_INSTANCE.
Q96RI1,NR1H4,FXR,6A5Z,6A5Z_1,1,2,"[""6A5Z.A"", ""6A5Z.C""]","[{""instance_id"": ""6A5Z.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""H"", ""observed_full_lbd_ca_coverage"": 0.977778, ""bfactor_usable_full_lbd_coverage"": 0.977778, ""internal_missing_residue_count"": 3, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 5}, {""instance_id"": ""6A5Z.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.96, ""bfactor_usable_full_lbd_coverage"": 0.96, ""internal_missing_residue_count"": 8, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 9}]",6A5Z.C,C,H,1,0.977778,0.977778,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A5Z.C via: highest positive-occupancy full standardized-LBD Ca coverage.
P19793,NR2B1,RXRα,6A5Z,6A5Z_2,2,2,"[""6A5Z.B"", ""6A5Z.D""]","[{""instance_id"": ""6A5Z.D"", ""label_asym_id"": ""D"", ""auth_asym_id"": ""L"", ""observed_full_lbd_ca_coverage"": 0.896552, ""bfactor_usable_full_lbd_coverage"": 0.896552, ""internal_missing_residue_count"": 19, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 24}, {""instance_id"": ""6A5Z.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""D"", ""observed_full_lbd_ca_coverage"": 0.913793, ""bfactor_usable_full_lbd_coverage"": 0.913793, ""internal_missing_residue_count"": 17, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 20}]",6A5Z.B,B,D,1,0.913793,0.913793,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A5Z.B via: highest positive-occupancy full standardized-LBD Ca coverage.
Q96RI1,NR1H4,FXR,6A60,6A60_1,1,1,"[""6A60.A""]","[{""instance_id"": ""6A60.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.955556, ""bfactor_usable_full_lbd_coverage"": 0.955556, ""internal_missing_residue_count"": 9, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 10}]",6A60.A,A,A,1,0.955556,0.955556,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A60.A via: NO_TIE_SINGLE_INSTANCE.
P19793,NR2B1,RXRα,6A60,6A60_3,3,1,"[""6A60.C""]","[{""instance_id"": ""6A60.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""D"", ""observed_full_lbd_ca_coverage"": 0.905172, ""bfactor_usable_full_lbd_coverage"": 0.905172, ""internal_missing_residue_count"": 20, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 22}]",6A60.C,C,D,1,0.905172,0.905172,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A60.C via: NO_TIE_SINGLE_INSTANCE.
P62508,NR3B3,ERRγ,6A6K,6A6K_1,1,3,"[""6A6K.A"", ""6A6K.B"", ""6A6K.C""]","[{""instance_id"": ""6A6K.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""C"", ""observed_full_lbd_ca_coverage"": 0.897778, ""bfactor_usable_full_lbd_coverage"": 0.897778, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 23}, {""instance_id"": ""6A6K.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.986667, ""bfactor_usable_full_lbd_coverage"": 0.986667, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}, {""instance_id"": ""6A6K.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.982222, ""bfactor_usable_full_lbd_coverage"": 0.982222, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 4}]",6A6K.B,B,B,1,0.986667,0.986667,highest positive-occupancy full standardized-LBD Ca coverage,3 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A6K.B via: highest positive-occupancy full standardized-LBD Ca coverage.
Q03181,NR1C2,PPARδ,6A6P,6A6P_1,1,2,"[""6A6P.A"", ""6A6P.B""]","[{""instance_id"": ""6A6P.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.9869, ""bfactor_usable_full_lbd_coverage"": 0.9869, ""internal_missing_residue_count"": 3, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}, {""instance_id"": ""6A6P.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.982533, ""bfactor_usable_full_lbd_coverage"": 0.982533, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 4}]",6A6P.B,B,B,1,0.9869,0.9869,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6A6P.B via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,6AD9,6AD9_1,1,1,"[""6AD9.A""]","[{""instance_id"": ""6AD9.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.947368, ""bfactor_usable_full_lbd_coverage"": 0.947368, ""internal_missing_residue_count"": 14, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 14}]",6AD9.A,A,A,1,0.947368,0.947368,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6AD9.A via: NO_TIE_SINGLE_INSTANCE.
P37231,NR1C3,PPARγ,6AN1,6AN1_1,1,2,"[""6AN1.A"", ""6AN1.B""]","[{""instance_id"": ""6AN1.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.943609, ""bfactor_usable_full_lbd_coverage"": 0.943609, ""internal_missing_residue_count"": 14, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 15}, {""instance_id"": ""6AN1.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.958647, ""bfactor_usable_full_lbd_coverage"": 0.958647, ""internal_missing_residue_count"": 11, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 11}]",6AN1.A,A,A,1,0.958647,0.958647,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6AN1.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,6AUG,6AUG_1,1,2,"[""6AUG.A"", ""6AUG.B""]","[{""instance_id"": ""6AUG.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.969925, ""bfactor_usable_full_lbd_coverage"": 0.969925, ""internal_missing_residue_count"": 8, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 8}, {""instance_id"": ""6AUG.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.962406, ""bfactor_usable_full_lbd_coverage"": 0.962406, ""internal_missing_residue_count"": 10, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 10}]",6AUG.B,B,B,1,0.969925,0.969925,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6AUG.B via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,6AVI,6AVI_1,1,2,"[""6AVI.A"", ""6AVI.B""]","[{""instance_id"": ""6AVI.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.958647, ""bfactor_usable_full_lbd_coverage"": 0.958647, ""internal_missing_residue_count"": 11, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 11}, {""instance_id"": ""6AVI.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.954887, ""bfactor_usable_full_lbd_coverage"": 0.954887, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 12}]",6AVI.B,B,B,1,0.958647,0.958647,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6AVI.B via: highest positive-occupancy full standardized-LBD Ca coverage.
P03372,NR3A1,ERα,6B0F,6B0F_1,1,2,"[""6B0F.A"", ""6B0F.B""]","[{""instance_id"": ""6B0F.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.767932, ""bfactor_usable_full_lbd_coverage"": 0.767932, ""internal_missing_residue_count"": 33, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 55}, {""instance_id"": ""6B0F.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.852321, ""bfactor_usable_full_lbd_coverage"": 0.852321, ""internal_missing_residue_count"": 32, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 35}]",6B0F.A,A,A,1,0.852321,0.852321,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6B0F.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P51449,NR1F3,RORγ,6B30,6B30_1,1,2,"[""6B30.A"", ""6B30.B""]","[{""instance_id"": ""6B30.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.866667, ""bfactor_usable_full_lbd_coverage"": 0.866667, ""internal_missing_residue_count"": 3, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}, {""instance_id"": ""6B30.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.879167, ""bfactor_usable_full_lbd_coverage"": 0.879167, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",6B30.A,A,A,1,0.879167,0.879167,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6B30.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P51449,NR1F3,RORγ,6B31,6B31_1,1,2,"[""6B31.A"", ""6B31.B""]","[{""instance_id"": ""6B31.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.929167, ""bfactor_usable_full_lbd_coverage"": 0.929167, ""internal_missing_residue_count"": 1, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 1}, {""instance_id"": ""6B31.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.933333, ""bfactor_usable_full_lbd_coverage"": 0.933333, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",6B31.A,A,A,1,0.933333,0.933333,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6B31.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P51449,NR1F3,RORγ,6B33,6B33_1,1,2,"[""6B33.A"", ""6B33.B""]","[{""instance_id"": ""6B33.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.891667, ""bfactor_usable_full_lbd_coverage"": 0.891667, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""6B33.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.891667, ""bfactor_usable_full_lbd_coverage"": 0.891667, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",6B33.A,A,A,1,0.891667,0.891667,lexicographically smallest label_asym_id,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6B33.A via: lexicographically smallest label_asym_id.
P51449,NR1F3,RORγ,6BN6,6BN6_1,1,2,"[""6BN6.A"", ""6BN6.B""]","[{""instance_id"": ""6BN6.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.908333, ""bfactor_usable_full_lbd_coverage"": 0.908333, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 22}, {""instance_id"": ""6BN6.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.933333, ""bfactor_usable_full_lbd_coverage"": 0.933333, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 16}]",6BN6.A,A,A,1,0.933333,0.933333,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6BN6.A via: highest positive-occupancy full standardized-LBD Ca coverage.
O75469,NR1I2,PXR,6BNS,6BNS_1,1,2,"[""6BNS.A"", ""6BNS.B""]","[{""instance_id"": ""6BNS.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.916667, ""bfactor_usable_full_lbd_coverage"": 0.916667, ""internal_missing_residue_count"": 23, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 24}, {""instance_id"": ""6BNS.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.927083, ""bfactor_usable_full_lbd_coverage"": 0.927083, ""internal_missing_residue_count"": 20, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 21}]",6BNS.A,A,A,1,0.927083,0.927083,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6BNS.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P51449,NR1F3,RORγ,6BR2,6BR2_1,1,2,"[""6BR2.A"", ""6BR2.B""]","[{""instance_id"": ""6BR2.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.866667, ""bfactor_usable_full_lbd_coverage"": 0.866667, ""internal_missing_residue_count"": 3, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}, {""instance_id"": ""6BR2.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.879167, ""bfactor_usable_full_lbd_coverage"": 0.879167, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",6BR2.A,A,A,1,0.879167,0.879167,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6BR2.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P51449,NR1F3,RORγ,6BR3,6BR3_1,1,2,"[""6BR3.A"", ""6BR3.B""]","[{""instance_id"": ""6BR3.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.870833, ""bfactor_usable_full_lbd_coverage"": 0.870833, ""internal_missing_residue_count"": 3, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}, {""instance_id"": ""6BR3.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.883333, ""bfactor_usable_full_lbd_coverage"": 0.883333, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",6BR3.A,A,A,1,0.883333,0.883333,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6BR3.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,6C1I,6C1I_1,1,2,"[""6C1I.A"", ""6C1I.B""]","[{""instance_id"": ""6C1I.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.954887, ""bfactor_usable_full_lbd_coverage"": 0.954887, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 12}, {""instance_id"": ""6C1I.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.973684, ""bfactor_usable_full_lbd_coverage"": 0.973684, ""internal_missing_residue_count"": 7, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 7}]",6C1I.A,A,A,1,0.973684,0.973684,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6C1I.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P03372,NR3A1,ERα,6C42,6C42_1,1,2,"[""6C42.A"", ""6C42.B""]","[{""instance_id"": ""6C42.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.92827, ""bfactor_usable_full_lbd_coverage"": 0.92827, ""internal_missing_residue_count"": 17, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 17}, {""instance_id"": ""6C42.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.983122, ""bfactor_usable_full_lbd_coverage"": 0.983122, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 4}]",6C42.A,A,A,1,0.983122,0.983122,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6C42.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P37231,NR1C3,PPARγ,6C5Q,6C5Q_1,1,1,"[""6C5Q.A""]","[{""instance_id"": ""6C5Q.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",6C5Q.A,A,A,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6C5Q.A via: NO_TIE_SINGLE_INSTANCE.
P37231,NR1C3,PPARγ,6C5T,6C5T_1,1,1,"[""6C5T.A""]","[{""instance_id"": ""6C5T.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.977444, ""bfactor_usable_full_lbd_coverage"": 0.977444, ""internal_missing_residue_count"": 6, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}]",6C5T.A,A,A,1,0.977444,0.977444,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6C5T.A via: NO_TIE_SINGLE_INSTANCE.
P03372,NR3A1,ERα,6CBZ,6CBZ_1,1,1,"[""6CBZ.A""]","[{""instance_id"": ""6CBZ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.949367, ""bfactor_usable_full_lbd_coverage"": 0.949367, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 12}]",6CBZ.A,A,A,1,0.949367,0.949367,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6CBZ.A via: NO_TIE_SINGLE_INSTANCE.
P03372,NR3A1,ERα,6CBZ,6CBZ_2,2,1,"[""6CBZ.B""]","[{""instance_id"": ""6CBZ.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.924051, ""bfactor_usable_full_lbd_coverage"": 0.924051, ""internal_missing_residue_count"": 18, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 18}]",6CBZ.B,B,B,1,0.924051,0.924051,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 6CBZ.B via: NO_TIE_SINGLE_INSTANCE.
