pdb_id,polymer_entity_id,entity_id,instance_id,label_asym_id,auth_asym_id,instance_metadata_status,instance_metadata_notes
7UJO,7UJO_1,1,7UJO.B,B,D,PASS,
7UJO,7UJO_1,1,7UJO.A,A,B,PASS,
7UJW,7UJW_1,1,7UJW.D,D,A,PASS,
7UJW,7UJW_1,1,7UJW.C,C,C,PASS,
7UJW,7UJW_1,1,7UJW.B,B,D,PASS,
7UJW,7UJW_1,1,7UJW.A,A,B,PASS,
7UJY,7UJY_1,1,7UJY.D,D,D,PASS,
7UJY,7UJY_1,1,7UJY.C,C,C,PASS,
7UJY,7UJY_1,1,7UJY.B,B,A,PASS,
7UJY,7UJY_1,1,7UJY.A,A,B,PASS,
7UW2,7UW2_1,1,7UW2.A,A,A,PASS,
7UW4,7UW4_1,1,7UW4.A,A,A,PASS,
7VUE,7VUE_1,1,7VUE.A,A,A,PASS,
7VWE,7VWE_1,1,7VWE.B,B,B,PASS,
7VWE,7VWE_1,1,7VWE.A,A,A,PASS,
7VWF,7VWF_1,1,7VWF.B,B,B,PASS,
7VWF,7VWF_1,1,7VWF.A,A,A,PASS,
7VWG,7VWG_1,1,7VWG.B,B,B,PASS,
7VWG,7VWG_1,1,7VWG.A,A,A,PASS,
7VWH,7VWH_1,1,7VWH.B,B,B,PASS,
7VWH,7VWH_1,1,7VWH.A,A,A,PASS,
7W0G,7W0G_1,1,7W0G.B,B,B,PASS,
7W0G,7W0G_1,1,7W0G.A,A,A,PASS,
7W3P,7W3P_1,1,7W3P.A,A,A,PASS,
7W3Q,7W3Q_1,1,7W3Q.A,A,A,PASS,
7WGL,7WGL_1,1,7WGL.B,B,B,PASS,
7WGL,7WGL_1,1,7WGL.A,A,A,PASS,
7WGN,7WGN_1,1,7WGN.A,A,A,PASS,
7WGO,7WGO_1,1,7WGO.A,A,A,PASS,
7WGP,7WGP_1,1,7WGP.A,A,A,PASS,
7WGQ,7WGQ_1,1,7WGQ.A,A,A,PASS,
7WLX,7WLX_1,1,7WLX.A,A,A,PASS,
7WMG,7WMG_1,1,7WMG.A,A,A,PASS,
7WMH,7WMH_1,1,7WMH.A,A,A,PASS,
7WMJ,7WMJ_1,1,7WMJ.A,A,A,PASS,
7WML,7WML_1,1,7WML.A,A,A,PASS,
7WMN,7WMN_1,1,7WMN.A,A,A,PASS,
7WMO,7WMO_1,1,7WMO.A,A,A,PASS,
7WNH,7WNH_1,1,7WNH.D,D,D,PASS,
7WNH,7WNH_1,1,7WNH.C,C,C,PASS,
7WNH,7WNH_1,1,7WNH.B,B,B,PASS,
7WNH,7WNH_1,1,7WNH.A,A,A,PASS,
7WNV,7WNV_1,1,7WNV.D,D,D,PASS,
7WNV,7WNV_1,1,7WNV.C,C,C,PASS,
7WNV,7WNV_1,1,7WNV.B,B,B,PASS,
7WNV,7WNV_1,1,7WNV.A,A,A,PASS,
7WOX,7WOX_1,1,7WOX.B,B,B,PASS,
7WOX,7WOX_1,1,7WOX.A,A,A,PASS,
7WQQ,7WQQ_1,1,7WQQ.A,A,A,PASS,
7XQE,7XQE_1,1,7XQE.B,B,B,PASS,
7XQE,7XQE_1,1,7XQE.A,A,A,PASS,
7XV6,7XV6_3,3,7XV6.D,D,B,PASS,
7XV6,7XV6_3,3,7XV6.C,C,A,PASS,
7XV8,7XV8_1,1,7XV8.B,B,B,PASS,
7XV8,7XV8_1,1,7XV8.A,A,A,PASS,
7XV9,7XV9_1,1,7XV9.B,B,B,PASS,
7XV9,7XV9_1,1,7XV9.A,A,A,PASS,
7XVA,7XVA_1,1,7XVA.A,A,A,PASS,
7XVY,7XVY_1,1,7XVY.B,B,B,PASS,
7XVY,7XVY_1,1,7XVY.A,A,A,PASS,
7XVZ,7XVZ_1,1,7XVZ.B,B,B,PASS,
7XVZ,7XVZ_1,1,7XVZ.A,A,A,PASS,
7XWP,7XWP_1,1,7XWP.B,B,B,PASS,
7XWP,7XWP_1,1,7XWP.A,A,A,PASS,
7XWQ,7XWQ_1,1,7XWQ.B,B,B,PASS,
7XWQ,7XWQ_1,1,7XWQ.A,A,A,PASS,
7XWR,7XWR_1,1,7XWR.B,B,B,PASS,
7XWR,7XWR_1,1,7XWR.A,A,A,PASS,
7Y8F,7Y8F_1,1,7Y8F.C,C,B,PASS,
7Y8F,7Y8F_1,1,7Y8F.A,A,A,PASS,
7Y8G,7Y8G_1,1,7Y8G.C,C,B,PASS,
7Y8G,7Y8G_1,1,7Y8G.A,A,A,PASS,
7YFK,7YFK_1,1,7YFK.B,B,B,PASS,
7YFK,7YFK_1,1,7YFK.A,A,A,PASS,
7YMK,7YMK_1,1,7YMK.C,C,B,PASS,
7YMK,7YMK_1,1,7YMK.A,A,A,PASS,
7YXC,7YXC_2,2,7YXC.B,B,R,PASS,
7YXD,7YXD_2,2,7YXD.H,H,N,PASS,
7YXD,7YXD_2,2,7YXD.F,F,J,PASS,
7YXD,7YXD_2,2,7YXD.D,D,F,PASS,
7YXD,7YXD_2,2,7YXD.B,B,C,PASS,
7YXN,7YXN_2,2,7YXN.D,D,S,PASS,
7YXN,7YXN_2,2,7YXN.C,C,R,PASS,
7YXO,7YXO_2,2,7YXO.F,F,F,PASS,
7YXO,7YXO_2,2,7YXO.D,D,D,PASS,
7YXO,7YXO_2,2,7YXO.B,B,B,PASS,
7YXP,7YXP_2,2,7YXP.B,B,B,PASS,
7YXR,7YXR_2,2,7YXR.D,D,S,PASS,
7YXR,7YXR_2,2,7YXR.C,C,R,PASS,
7ZTX,7ZTX_1,1,7ZTX.A,A,A,PASS,
7ZTZ,7ZTZ_1,1,7ZTZ.A,A,A,PASS,
7ZU1,7ZU1_1,1,7ZU1.A,A,A,PASS,
7ZU2,7ZU2_1,1,7ZU2.A,A,A,PASS,
8A9G,8A9G_2,2,8A9G.D,D,D,PASS,
8A9G,8A9G_2,2,8A9G.C,C,C,PASS,
8ADF,8ADF_1,1,8ADF.B,B,B,PASS,
8ADF,8ADF_1,1,8ADF.A,A,A,PASS,
8AFN,8AFN_2,2,8AFN.B,B,B,PASS,
8AI0,8AI0_2,2,8AI0.B,B,B,PASS,
8ALR,8ALR_2,2,8ALR.B,B,B,PASS,
8ALT,8ALT_2,2,8ALT.B,B,B,PASS,
8ALV,8ALV_2,2,8ALV.B,B,B,PASS,
8ALW,8ALW_2,2,8ALW.B,B,B,PASS,
8AM7,8AM7_2,2,8AM7.B,B,B,PASS,
8ANF,8ANF_2,2,8ANF.B,B,B,PASS,
8AOY,8AOY_2,2,8AOY.B,B,B,PASS,
8APS,8APS_2,2,8APS.B,B,B,PASS,
8AQ1,8AQ1_2,2,8AQ1.B,B,B,PASS,
8AQC,8AQC_2,2,8AQC.B,B,B,PASS,
8AQE,8AQE_2,2,8AQE.B,B,B,PASS,
8AQM,8AQM_1,1,8AQM.B,B,B,PASS,
8AQM,8AQM_1,1,8AQM.A,A,A,PASS,
8AQN,8AQN_1,1,8AQN.B,B,B,PASS,
8AQN,8AQN_1,1,8AQN.A,A,A,PASS,
8AQZ,8AQZ_2,2,8AQZ.B,B,B,PASS,
8AR4,8AR4_2,2,8AR4.B,B,B,PASS,
8AR5,8AR5_2,2,8AR5.B,B,B,PASS,
8ARG,8ARG_2,2,8ARG.B,B,B,PASS,
8ARO,8ARO_2,2,8ARO.B,B,B,PASS,
8ARQ,8ARQ_2,2,8ARQ.B,B,B,PASS,
8ARR,8ARR_2,2,8ARR.B,B,B,PASS,
8ARW,8ARW_2,2,8ARW.B,B,B,PASS,
8ARX,8ARX_2,2,8ARX.B,B,B,PASS,
8ARY,8ARY_2,2,8ARY.B,B,B,PASS,
8ARZ,8ARZ_2,2,8ARZ.B,B,B,PASS,
8AS1,8AS1_2,2,8AS1.B,B,B,PASS,
8AT9,8AT9_2,2,8AT9.B,B,B,PASS,
8ATP,8ATP_2,2,8ATP.B,B,B,PASS,
8ATY,8ATY_1,1,8ATY.A,A,A,PASS,
8ATZ,8ATZ_1,1,8ATZ.A,A,A,PASS,
8AU2,8AU2_2,2,8AU2.B,B,B,PASS,
8AUS,8AUS_2,2,8AUS.B,B,B,PASS,
8AUY,8AUY_2,2,8AUY.B,B,B,PASS,
8AV3,8AV3_2,2,8AV3.B,B,B,PASS,
8AV4,8AV4_2,2,8AV4.B,B,B,PASS,
8AV7,8AV7_2,2,8AV7.B,B,B,PASS,
8AV8,8AV8_2,2,8AV8.B,B,B,PASS,
8AWG,8AWG_2,2,8AWG.B,B,B,PASS,
8AXE,8AXE_2,2,8AXE.B,B,B,PASS,
8AXU,8AXU_2,2,8AXU.B,B,B,PASS,
8AZE,8AZE_2,2,8AZE.B,B,B,PASS,
8B39,8B39_2,2,8B39.B,B,B,PASS,
8B4Q,8B4Q_2,2,8B4Q.B,B,B,PASS,
8B8W,8B8W_1,1,8B8W.B,B,B,PASS,
8B8W,8B8W_1,1,8B8W.A,A,A,PASS,
8B8X,8B8X_1,1,8B8X.B,B,B,PASS,
8B8X,8B8X_1,1,8B8X.A,A,A,PASS,
8B8Y,8B8Y_1,1,8B8Y.B,B,B,PASS,
8B8Y,8B8Y_1,1,8B8Y.A,A,A,PASS,
8B8Z,8B8Z_1,1,8B8Z.B,B,B,PASS,
8B8Z,8B8Z_1,1,8B8Z.A,A,A,PASS,
8B90,8B90_1,1,8B90.B,B,B,PASS,
8B90,8B90_1,1,8B90.A,A,A,PASS,
8B91,8B91_1,1,8B91.B,B,B,PASS,
8B91,8B91_1,1,8B91.A,A,A,PASS,
8B92,8B92_1,1,8B92.B,B,B,PASS,
8B92,8B92_1,1,8B92.A,A,A,PASS,
8B93,8B93_1,1,8B93.B,B,B,PASS,
8B93,8B93_1,1,8B93.A,A,A,PASS,
8B94,8B94_1,1,8B94.B,B,B,PASS,
8B94,8B94_1,1,8B94.A,A,A,PASS,
8B95,8B95_1,1,8B95.B,B,B,PASS,
8B95,8B95_1,1,8B95.A,A,A,PASS,
8BF1,8BF1_1,1,8BF1.A,A,A,PASS,
8BF2,8BF2_1,1,8BF2.B,B,B,PASS,
8BF2,8BF2_1,1,8BF2.A,A,A,PASS,
8BFF,8BFF_1,1,8BFF.C,C,C,PASS,
8BFF,8BFF_1,1,8BFF.B,B,B,PASS,
8BFF,8BFF_1,1,8BFF.A,A,A,PASS,
8BJG,8BJG_2,2,8BJG.B,B,B,PASS,
8BJN,8BJN_2,2,8BJN.B,B,B,PASS,
8BM5,8BM5_2,2,8BM5.B,B,B,PASS,
8BWJ,8BWJ_2,2,8BWJ.B,B,B,PASS,
8BWX,8BWX_2,2,8BWX.B,B,B,PASS,
8BWZ,8BWZ_2,2,8BWZ.B,B,B,PASS,
8BX0,8BX0_2,2,8BX0.B,B,B,PASS,
8BX3,8BX3_2,2,8BX3.B,B,B,PASS,
8BX4,8BX4_2,2,8BX4.B,B,B,PASS,
8BXI,8BXI_2,2,8BXI.B,B,B,PASS,
8BXM,8BXM_2,2,8BXM.B,B,B,PASS,
8BXN,8BXN_2,2,8BXN.B,B,B,PASS,
8BXO,8BXO_2,2,8BXO.B,B,B,PASS,
8BXQ,8BXQ_2,2,8BXQ.B,B,B,PASS,
8BXS,8BXS_2,2,8BXS.B,B,B,PASS,
8BY9,8BY9_2,2,8BY9.B,B,B,PASS,
8BYB,8BYB_2,2,8BYB.B,B,B,PASS,
8BYC,8BYC_2,2,8BYC.B,B,B,PASS,
8BYD,8BYD_2,2,8BYD.B,B,B,PASS,
8BYE,8BYE_2,2,8BYE.B,B,B,PASS,
8BYF,8BYF_2,2,8BYF.B,B,B,PASS,
8BYG,8BYG_2,2,8BYG.B,B,B,PASS,
8BYO,8BYO_2,2,8BYO.B,B,B,PASS,
8BYY,8BYY_2,2,8BYY.B,B,B,PASS,
8BYZ,8BYZ_2,2,8BYZ.B,B,B,PASS,
8BZ0,8BZ0_2,2,8BZ0.B,B,B,PASS,
8BZ9,8BZ9_2,2,8BZ9.B,B,B,PASS,
8BZA,8BZA_2,2,8BZA.B,B,B,PASS,
8BZB,8BZB_2,2,8BZB.B,B,B,PASS,
8BZC,8BZC_2,2,8BZC.B,B,B,PASS,
8BZD,8BZD_2,2,8BZD.B,B,B,PASS,
8BZE,8BZE_2,2,8BZE.B,B,B,PASS,
8BZF,8BZF_2,2,8BZF.B,B,B,PASS,
8BZG,8BZG_2,2,8BZG.B,B,B,PASS,
8BZH,8BZH_2,2,8BZH.B,B,B,PASS,
8BZT,8BZT_2,2,8BZT.B,B,B,PASS,
8BZW,8BZW_2,2,8BZW.B,B,B,PASS,
8C04,8C04_2,2,8C04.B,B,B,PASS,
8C0C,8C0C_1,1,8C0C.B,B,B,PASS,
8C0C,8C0C_1,1,8C0C.A,A,A,PASS,
8C0K,8C0K_2,2,8C0K.B,B,B,PASS,
8C0L,8C0L_2,2,8C0L.B,B,B,PASS,
8C1L,8C1L_1,1,8C1L.B,B,B,PASS,
8C1L,8C1L_1,1,8C1L.A,A,A,PASS,
8C42,8C42_2,2,8C42.B,B,B,PASS,
8C4F,8C4F_2,2,8C4F.B,B,B,PASS,
8C4G,8C4G_2,2,8C4G.B,B,B,PASS,
8C5L,8C5L_1,1,8C5L.B,B,B,PASS,
8C5L,8C5L_1,1,8C5L.A,A,A,PASS,
8CCT,8CCT_1,1,8CCT.A,A,A,PASS,
8CF9,8CF9_1,1,8CF9.A,A,A,PASS,
8CH8,8CH8_1,1,8CH8.A,A,A,PASS,
8CPH,8CPH_1,1,8CPH.B,B,B,PASS,
8CPH,8CPH_1,1,8CPH.A,A,A,PASS,
8CPI,8CPI_1,1,8CPI.A,A,A,PASS,
8CPJ,8CPJ_1,1,8CPJ.A,A,A,PASS,
8CYO,8CYO_1,1,8CYO.B,B,A,PASS,
8CYO,8CYO_1,1,8CYO.A,A,B,PASS,
8D8I,8D8I_1,1,8D8I.A,A,A,PASS,
8DAF,8DAF_1,1,8DAF.B,B,B,PASS,
8DAF,8DAF_1,1,8DAF.A,A,A,PASS,
8DK4,8DK4_1,1,8DK4.A,A,A,PASS,
8DKN,8DKN_1,1,8DKN.A,A,A,PASS,
8DKV,8DKV_1,1,8DKV.A,A,A,PASS,
8DSY,8DSY_1,1,8DSY.B,B,B,PASS,
8DSY,8DSY_1,1,8DSY.A,A,A,PASS,
8DSZ,8DSZ_1,1,8DSZ.B,B,B,PASS,
8DSZ,8DSZ_1,1,8DSZ.A,A,A,PASS,
8DU6,8DU6_1,1,8DU6.B,B,B,PASS,
8DU6,8DU6_1,1,8DU6.A,A,A,PASS,
8DU8,8DU8_1,1,8DU8.B,B,B,PASS,
8DU8,8DU8_1,1,8DU8.A,A,A,PASS,
8DU9,8DU9_1,1,8DU9.B,B,B,PASS,
8DU9,8DU9_1,1,8DU9.A,A,A,PASS,
8DUB,8DUB_1,1,8DUB.B,B,B,PASS,
8DUB,8DUB_1,1,8DUB.A,A,A,PASS,
8DUC,8DUC_1,1,8DUC.A,A,A,PASS,
8DUD,8DUD_1,1,8DUD.A,A,A,PASS,
8DUG,8DUG_1,1,8DUG.B,B,B,PASS,
8DUG,8DUG_1,1,8DUG.A,A,A,PASS,
8DUH,8DUH_1,1,8DUH.B,B,B,PASS,
8DUH,8DUH_1,1,8DUH.A,A,A,PASS,
8DUI,8DUI_1,1,8DUI.B,B,B,PASS,
8DUI,8DUI_1,1,8DUI.A,A,A,PASS,
8DUK,8DUK_1,1,8DUK.D,D,D,PASS,
8DUK,8DUK_1,1,8DUK.C,C,C,PASS,
8DUK,8DUK_1,1,8DUK.B,B,B,PASS,
8DUK,8DUK_1,1,8DUK.A,A,A,PASS,
8DUS,8DUS_1,1,8DUS.F,F,H,PASS,
8DUS,8DUS_1,1,8DUS.E,E,G,PASS,
8DUS,8DUS_1,1,8DUS.D,D,F,PASS,
8DUS,8DUS_1,1,8DUS.C,C,E,PASS,
8DUS,8DUS_1,1,8DUS.B,B,B,PASS,
8DUS,8DUS_1,1,8DUS.A,A,A,PASS,
8DV5,8DV5_1,1,8DV5.B,B,B,PASS,
8DV5,8DV5_1,1,8DV5.A,A,A,PASS,
8DV7,8DV7_1,1,8DV7.B,B,B,PASS,
8DV7,8DV7_1,1,8DV7.A,A,A,PASS,
8DV8,8DV8_1,1,8DV8.B,B,B,PASS,
8DV8,8DV8_1,1,8DV8.A,A,A,PASS,
8DVB,8DVB_1,1,8DVB.B,B,B,PASS,
8DVB,8DVB_1,1,8DVB.A,A,A,PASS,
8E1A,8E1A_1,1,8E1A.A,A,A,PASS,
8E3N,8E3N_1,1,8E3N.A,A,A,PASS,
8EQZ,8EQZ_1,1,8EQZ.B,B,B,PASS,
8EQZ,8EQZ_1,1,8EQZ.A,A,A,PASS,
8EV1,8EV1_1,1,8EV1.A,A,A,PASS,
8EV1,8EV1_2,2,8EV1.B,B,B,PASS,
8EV2,8EV2_1,1,8EV2.B,B,B,PASS,
8EV2,8EV2_1,1,8EV2.A,A,A,PASS,
8F5Y,8F5Y_1,1,8F5Y.B,B,B,PASS,
8F5Y,8F5Y_1,1,8F5Y.A,A,A,PASS,
8F8M,8F8M_1,1,8F8M.A,A,A,PASS,
8FAV,8FAV_1,1,8FAV.B,B,B,PASS,
8FAV,8FAV_1,1,8FAV.A,A,A,PASS,
8FB1,8FB1_1,1,8FB1.B,B,B,PASS,
8FB1,8FB1_1,1,8FB1.A,A,A,PASS,
8FB2,8FB2_1,1,8FB2.B,B,B,PASS,
8FB2,8FB2_1,1,8FB2.A,A,A,PASS,
8FFV,8FFV_2,2,8FFV.C,C,C,PASS,
8FFW,8FFW_2,2,8FFW.C,C,C,PASS,
8FGY,8FGY_1,1,8FGY.A,A,A,PASS,
8FGZ,8FGZ_1,1,8FGZ.A,A,A,PASS,
8FH0,8FH0_1,1,8FH0.A,A,A,PASS,
8FH1,8FH1_1,1,8FH1.A,A,A,PASS,
8FH2,8FH2_1,1,8FH2.A,A,A,PASS,
8FHE,8FHE_1,1,8FHE.A,A,B,PASS,
8FHF,8FHF_1,1,8FHF.B,B,B,PASS,
8FHF,8FHF_1,1,8FHF.A,A,A,PASS,
8FHG,8FHG_1,1,8FHG.A,A,B,PASS,
8FKC,8FKC_1,1,8FKC.A,A,A,PASS,
8FKD,8FKD_1,1,8FKD.A,A,A,PASS,
8FKE,8FKE_1,1,8FKE.A,A,A,PASS,
8FKF,8FKF_1,1,8FKF.A,A,A,PASS,
8FKG,8FKG_2,2,8FKG.B,B,A,PASS,
8FPE,8FPE_1,1,8FPE.A,A,A,PASS,
8GXP,8GXP_1,1,8GXP.A,A,A,PASS,
8HBM,8HBM_1,1,8HBM.E,E,E,PASS,
8HBM,8HBM_1,1,8HBM.A,A,A,PASS,
8HBM,8HBM_2,2,8HBM.F,F,F,PASS,
8HBM,8HBM_2,2,8HBM.B,B,B,PASS,
8HD3,8HD3_1,1,8HD3.B,B,B,PASS,
8HD3,8HD3_1,1,8HD3.A,A,A,PASS,
8HF8,8HF8_1,1,8HF8.B,B,B,PASS,
8HF8,8HF8_1,1,8HF8.A,A,A,PASS,
8HHP,8HHP_1,1,8HHP.A,A,A,PASS,
8HHQ,8HHQ_1,1,8HHQ.B,B,B,PASS,
8HHQ,8HHQ_1,1,8HHQ.A,A,A,PASS,
8HUK,8HUK_1,1,8HUK.C,C,C,PASS,
8HUK,8HUK_1,1,8HUK.A,A,A,PASS,
8HUL,8HUL_1,1,8HUL.B,B,B,PASS,
8HUL,8HUL_1,1,8HUL.A,A,A,PASS,
8HUM,8HUM_1,1,8HUM.A,A,A,PASS,
8HUN,8HUN_1,1,8HUN.A,A,A,PASS,
8HUO,8HUO_1,1,8HUO.B,B,B,PASS,
8HUO,8HUO_1,1,8HUO.A,A,A,PASS,
8HUP,8HUP_1,1,8HUP.A,A,A,PASS,
8HUQ,8HUQ_1,1,8HUQ.A,A,A,PASS,
8IFO,8IFO_1,1,8IFO.E,E,F,PASS,
8IFO,8IFO_1,1,8IFO.B,B,B,PASS,
8IFO,8IFO_1,1,8IFO.A,A,A,PASS,
8IQN,8IQN_1,1,8IQN.A,A,A,PASS,
8IQT,8IQT_1,1,8IQT.A,A,A,PASS,
8PBO,8PBO_1,1,8PBO.B,B,B,PASS,
8PBO,8PBO_1,1,8PBO.A,A,A,PASS,
8PKI,8PKI_7,7,8PKI.K,K,K,PASS,
8PP0,8PP0_1,1,8PP0.A,A,A,PASS,
8R00,8R00_1,1,8R00.A,A,A,PASS,
8R81,8R81_1,1,8R81.A,A,A,PASS,
8R82,8R82_1,1,8R82.A,A,A,PASS,
8RCE,8RCE_1,1,8RCE.A,A,A,PASS,
8REJ,8REJ_1,1,8REJ.B,B,B,PASS,
8REJ,8REJ_1,1,8REJ.A,A,A,PASS,
8RM6,8RM6_1,1,8RM6.B,B,A,PASS,
8RM6,8RM6_1,1,8RM6.A,A,B,PASS,
8RM7,8RM7_1,1,8RM7.B,B,A,PASS,
8RM7,8RM7_1,1,8RM7.A,A,B,PASS,
8RQN,8RQN_1,1,8RQN.A,A,A,PASS,
8RQO,8RQO_1,1,8RQO.A,A,A,PASS,
8SC9,8SC9_1,1,8SC9.B,B,B,PASS,
8SC9,8SC9_1,1,8SC9.A,A,A,PASS,
8SVN,8SVN_1,1,8SVN.B,B,B,PASS,
8SVN,8SVN_1,1,8SVN.A,A,A,PASS,
8SVO,8SVO_1,1,8SVO.B,B,B,PASS,
8SVO,8SVO_1,1,8SVO.A,A,A,PASS,
8SVP,8SVP_1,1,8SVP.B,B,B,PASS,
8SVP,8SVP_1,1,8SVP.A,A,A,PASS,
8SVQ,8SVQ_1,1,8SVQ.B,B,B,PASS,
8SVQ,8SVQ_1,1,8SVQ.A,A,A,PASS,
8SVR,8SVR_1,1,8SVR.B,B,B,PASS,
8SVR,8SVR_1,1,8SVR.A,A,A,PASS,
8SVS,8SVS_1,1,8SVS.B,B,B,PASS,
8SVS,8SVS_1,1,8SVS.A,A,A,PASS,
8SVT,8SVT_1,1,8SVT.B,B,B,PASS,
8SVT,8SVT_1,1,8SVT.A,A,A,PASS,
8SVU,8SVU_1,1,8SVU.B,B,B,PASS,
8SVU,8SVU_1,1,8SVU.A,A,A,PASS,
8SVX,8SVX_1,1,8SVX.B,B,B,PASS,
8SVX,8SVX_1,1,8SVX.A,A,A,PASS,
8SZV,8SZV_1,1,8SZV.A,A,A,PASS,
8U57,8U57_1,1,8U57.A,A,A,PASS,
8VKZ,8VKZ_1,1,8VKZ.B,B,B,PASS,
8VKZ,8VKZ_1,1,8VKZ.A,A,A,PASS,
8VV1,8VV1_1,1,8VV1.B,B,B,PASS,
8VV1,8VV1_1,1,8VV1.A,A,A,PASS,
8VYT,8VYT_1,1,8VYT.D,D,D,PASS,
8VYT,8VYT_1,1,8VYT.C,C,C,PASS,
8VYT,8VYT_1,1,8VYT.B,B,B,PASS,
8VYT,8VYT_1,1,8VYT.A,A,A,PASS,
8VYX,8VYX_1,1,8VYX.D,D,D,PASS,
8VYX,8VYX_1,1,8VYX.C,C,C,PASS,
8VYX,8VYX_1,1,8VYX.B,B,B,PASS,
8VYX,8VYX_1,1,8VYX.A,A,A,PASS,
8VZ0,8VZ0_1,1,8VZ0.D,D,D,PASS,
8VZ0,8VZ0_1,1,8VZ0.C,C,C,PASS,
8VZ0,8VZ0_1,1,8VZ0.B,B,B,PASS,
8VZ0,8VZ0_1,1,8VZ0.A,A,A,PASS,
8VZ1,8VZ1_1,1,8VZ1.D,D,D,PASS,
8VZ1,8VZ1_1,1,8VZ1.C,C,C,PASS,
8VZ1,8VZ1_1,1,8VZ1.B,B,B,PASS,
8VZ1,8VZ1_1,1,8VZ1.A,A,A,PASS,
8VZP,8VZP_1,1,8VZP.D,D,D,PASS,
8VZP,8VZP_1,1,8VZP.C,C,C,PASS,
8VZP,8VZP_1,1,8VZP.B,B,B,PASS,
8VZP,8VZP_1,1,8VZP.A,A,A,PASS,
8VZQ,8VZQ_1,1,8VZQ.D,D,D,PASS,
8VZQ,8VZQ_1,1,8VZQ.C,C,C,PASS,
8VZQ,8VZQ_1,1,8VZQ.B,B,B,PASS,
8VZQ,8VZQ_1,1,8VZQ.A,A,A,PASS,
8W03,8W03_1,1,8W03.D,D,D,PASS,
8W03,8W03_1,1,8W03.C,C,C,PASS,
8W03,8W03_1,1,8W03.B,B,B,PASS,
8W03,8W03_1,1,8W03.A,A,A,PASS,
8W07,8W07_1,1,8W07.D,D,D,PASS,
8W07,8W07_1,1,8W07.C,C,C,PASS,
8W07,8W07_1,1,8W07.B,B,B,PASS,
8W07,8W07_1,1,8W07.A,A,A,PASS,
8WFE,8WFE_1,1,8WFE.B,B,B,PASS,
8WFE,8WFE_1,1,8WFE.A,A,A,PASS,
8WUY,8WUY_1,1,8WUY.B,B,B,PASS,
8WUY,8WUY_1,1,8WUY.A,A,A,PASS,
8X7E,8X7E_1,1,8X7E.G,G,G,PASS,
8X7E,8X7E_1,1,8X7E.E,E,E,PASS,
8X7E,8X7E_1,1,8X7E.C,C,C,PASS,
8X7E,8X7E_1,1,8X7E.A,A,A,PASS,
8XTT,8XTT_1,1,8XTT.A,A,A,PASS,
8XU5,8XU5_1,1,8XU5.B,B,B,PASS,
8XU5,8XU5_1,1,8XU5.A,A,A,PASS,
8Y7L,8Y7L_1,1,8Y7L.B,B,B,PASS,
8Y7L,8Y7L_1,1,8Y7L.A,A,A,PASS,
8YT6,8YT6_1,1,8YT6.A,A,A,PASS,
8YT9,8YT9_1,1,8YT9.A,A,A,PASS,
8YTL,8YTL_1,1,8YTL.A,A,A,PASS,
8YU8,8YU8_1,1,8YU8.A,A,A,PASS,
8YWU,8YWU_1,1,8YWU.A,A,A,PASS,
8YWV,8YWV_1,1,8YWV.A,A,A,PASS,
8Z5A,8Z5A_1,1,8Z5A.B,B,A,PASS,
8Z5A,8Z5A_1,1,8Z5A.A,A,B,PASS,
8ZFN,8ZFN_1,1,8ZFN.B,B,B,PASS,
8ZFN,8ZFN_1,1,8ZFN.A,A,A,PASS,
8ZFO,8ZFO_1,1,8ZFO.B,B,B,PASS,
8ZFO,8ZFO_1,1,8ZFO.A,A,A,PASS,
8ZFP,8ZFP_1,1,8ZFP.B,B,B,PASS,
8ZFP,8ZFP_1,1,8ZFP.A,A,A,PASS,
8ZFQ,8ZFQ_1,1,8ZFQ.B,B,B,PASS,
8ZFQ,8ZFQ_1,1,8ZFQ.A,A,A,PASS,
8ZFR,8ZFR_1,1,8ZFR.B,B,B,PASS,
8ZFR,8ZFR_1,1,8ZFR.A,A,A,PASS,
8ZFS,8ZFS_1,1,8ZFS.B,B,B,PASS,
8ZFS,8ZFS_1,1,8ZFS.A,A,A,PASS,
8ZFT,8ZFT_1,1,8ZFT.B,B,B,PASS,
8ZFT,8ZFT_1,1,8ZFT.A,A,A,PASS,
8ZNN,8ZNN_1,1,8ZNN.A,A,A,PASS,
9B25,9B25_1,1,9B25.D,D,D,PASS,
9B25,9B25_1,1,9B25.C,C,C,PASS,
9B25,9B25_1,1,9B25.B,B,B,PASS,
9B25,9B25_1,1,9B25.A,A,A,PASS,
9B2B,9B2B_1,1,9B2B.D,D,D,PASS,
9B2B,9B2B_1,1,9B2B.C,C,C,PASS,
9B2B,9B2B_1,1,9B2B.B,B,B,PASS,
9B2B,9B2B_1,1,9B2B.A,A,A,PASS,
9BEQ,9BEQ_1,1,9BEQ.A,A,A,PASS,
9BPX,9BPX_1,1,9BPX.B,B,B,PASS,
9BPX,9BPX_1,1,9BPX.A,A,A,PASS,
9BQE,9BQE_1,1,9BQE.B,B,B,PASS,
9BQE,9BQE_1,1,9BQE.A,A,A,PASS,
9BU1,9BU1_1,1,9BU1.B,B,B,PASS,
9BU1,9BU1_1,1,9BU1.A,A,A,PASS,
9CK0,9CK0_1,1,9CK0.A,A,A,PASS,
9CWN,9CWN_1,1,9CWN.A,A,A,PASS,
