polymer_entity_id,pdb_id,entity_id,mapped_database_name,mapped_uniprot_accession,alignment_regions_json,query_project_uniprot,is_project_receptor_accession,is_query_receptor_accession,duplicate_mapping_for_same_accession,aligned_region_count,reference_intervals_overlap,entity_intervals_overlap,computed_reference_sequence_coverage,computed_entity_sequence_coverage
6AD9_1,6AD9,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":223,""length"":283,""entity_end_seq_id"":287,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.560396,0.986063
6A6P_1,6A6P,1,UniProt,Q03181,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":171,""length"":270,""entity_end_seq_id"":270,""ref_end_seq_id"":440}]",Q03181,True,True,False,1,False,False,0.612245,1.0
6A6K_1,6A6K,1,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":221,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":458}]",P62508,True,True,False,1,False,False,0.519651,1.0
6A60_3,6A60,3,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":225,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.515152,1.0
6A60_1,6A60,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":229,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,1.0
6A5Z_2,6A5Z,2,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":225,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.515152,1.0
6A5Z_1,6A5Z,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":258,""length"":229,""entity_end_seq_id"":229,""ref_end_seq_id"":486}]",Q96RI1,True,True,False,1,False,False,0.471193,1.0
6A5Y_3,6A5Y,3,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":225,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.515152,1.0
6A5Y_1,6A5Y,1,UniProt,Q96RI1,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":258,""length"":228,""entity_end_seq_id"":228,""ref_end_seq_id"":485}]",Q96RI1,True,True,False,1,False,False,0.469136,1.0
7AXB_1,7AXB,1,UniProt,O75469,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":130,""length"":305,""entity_end_seq_id"":316,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.702765,0.96519
7AXA_1,7AXA,1,UniProt,O75469,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":130,""length"":305,""entity_end_seq_id"":316,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.702765,0.953125
7AX9_1,7AX9,1,UniProt,O75469,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":130,""length"":305,""entity_end_seq_id"":316,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.702765,0.96519
7AX8_1,7AX8,1,UniProt,O75469,"[{""entity_beg_seq_id"":12,""ref_beg_seq_id"":130,""length"":305,""entity_end_seq_id"":316,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.702765,0.96519
7AWD_1,7AWD,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
7AWC_1,7AWC,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
7APO_1,7APO,1,UniProt,P10276,"[{""entity_beg_seq_id"":4,""ref_beg_seq_id"":176,""length"":246,""entity_end_seq_id"":249,""ref_end_seq_id"":421}]",P10276,True,True,False,1,False,False,0.532468,0.987952
7AOS_2,7AOS,2,UniProt,P10276,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":176,""length"":246,""entity_end_seq_id"":266,""ref_end_seq_id"":421}]",P10276,True,True,False,1,False,False,0.532468,0.924812
7AHJ_1,7AHJ,1,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":232,""length"":274,""entity_end_seq_id"":275,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.542574,0.996364
7A7H_1,7A7H,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
7A79_1,7A79,1,UniProt,P48443,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":233,""length"":231,""entity_end_seq_id"":233,""ref_end_seq_id"":463}]",P48443,True,True,False,1,False,False,0.49892,0.991416
7A78_1,7A78,1,UniProt,P28702,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":298,""length"":236,""entity_end_seq_id"":238,""ref_end_seq_id"":533}]",P28702,True,True,False,1,False,False,0.442777,0.991597
7A77_1,7A77,1,UniProt,P19793,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":242,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,0.991736
6ZOS_1,6ZOS,1,UniProt,P03372,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":252,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.984127
6ZOR_1,6ZOR,1,UniProt,P03372,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":252,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.984127
6ZOQ_1,6ZOQ,1,UniProt,P03372,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":252,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.984127
6ZLY_1,6ZLY,1,UniProt,P37231,"[{""entity_beg_seq_id"":18,""ref_beg_seq_id"":223,""length"":283,""entity_end_seq_id"":300,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.560396,0.943333
6YOS_2,6YOS,2,UniProt,P04150,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":518,""length"":13,""entity_end_seq_id"":13,""ref_end_seq_id"":530},{""entity_beg_seq_id"":19,""ref_beg_seq_id"":611,""length"":13,""entity_end_seq_id"":31,""ref_end_seq_id"":623}]",P04150,True,True,False,2,False,False,0.033462,0.83871
6YO8_2,6YO8,2,UniProt,P04150,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":518,""length"":13,""entity_end_seq_id"":13,""ref_end_seq_id"":530}]",P04150,True,True,False,1,False,False,0.016731,1.0
6YMO_2,6YMO,2,UniProt,P04150,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":611,""length"":13,""entity_end_seq_id"":13,""ref_end_seq_id"":623}]",P04150,True,True,False,1,False,False,0.016731,1.0
6Y58_2,6Y58,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":314,""length"":8,""entity_end_seq_id"":8,""ref_end_seq_id"":321}]",P62508,True,True,False,1,False,False,0.017467,1.0
6Y3W_2,6Y3W,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,0.9
6Y3U_1,6Y3U,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
6Y1D_2,6Y1D,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,0.9
6Y18_2,6Y18,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,1.0
6XY5_2,6XY5,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,1.0
6XXC_2,6XXC,2,UniProt,P62508,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":174,""length"":9,""entity_end_seq_id"":9,""ref_end_seq_id"":182}]",P62508,True,True,False,1,False,False,0.019651,1.0
6XWH_3,6XWH,3,UniProt,P19793,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":130,""length"":83,""entity_end_seq_id"":87,""ref_end_seq_id"":212}]",P19793,True,True,False,1,False,False,0.179654,0.954023
6XWG_4,6XWG,4,UniProt,P10276,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":82,""length"":86,""entity_end_seq_id"":90,""ref_end_seq_id"":167}]",P10276,True,True,False,1,False,False,0.186147,0.955556
6XWG_3,6XWG,3,UniProt,P19793,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":130,""length"":83,""entity_end_seq_id"":87,""ref_end_seq_id"":212}]",P19793,True,True,False,1,False,False,0.179654,0.954023
6XP9_1,6XP9,1,UniProt,O75469,"[{""entity_beg_seq_id"":8,""ref_beg_seq_id"":130,""length"":305,""entity_end_seq_id"":312,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.702765,0.868946
6XP9_1,6XP9,1,UniProt,Q15788,"[{""entity_beg_seq_id"":319,""ref_beg_seq_id"":678,""length"":33,""entity_end_seq_id"":351,""ref_end_seq_id"":710}]",O75469,False,False,False,1,False,False,,0.094017
6XFV_1,6XFV,1,UniProt,P51449,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":265,""length"":244,""entity_end_seq_id"":265,""ref_end_seq_id"":508}]",P51449,True,True,False,1,False,False,0.471042,0.920755
6XAE_1,6XAE,1,UniProt,P51449,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":265,""length"":244,""entity_end_seq_id"":265,""ref_end_seq_id"":508}]",P51449,True,True,False,1,False,False,0.471042,0.85614
6X6E_1,6X6E,1,UniProt,P04150,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":417,""length"":75,""entity_end_seq_id"":75,""ref_end_seq_id"":491}]",P04150,True,True,False,1,False,False,0.096525,1.0
6X6D_1,6X6D,1,UniProt,P04150,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":417,""length"":74,""entity_end_seq_id"":74,""ref_end_seq_id"":490}]",P04150,True,True,False,1,False,False,0.095238,1.0
6WOK_1,6WOK,1,UniProt,P03372,"[{""entity_beg_seq_id"":25,""ref_beg_seq_id"":298,""length"":256,""entity_end_seq_id"":280,""ref_end_seq_id"":553}]",P03372,True,True,False,1,False,False,0.430252,0.914286
6WMS_1,6WMS,1,UniProt,Q14995,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":381,""length"":199,""entity_end_seq_id"":199,""ref_end_seq_id"":579}]",Q14995,True,True,False,1,False,False,0.343696,1.0
6WMQ_1,6WMQ,1,UniProt,Q14995,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":381,""length"":199,""entity_end_seq_id"":199,""ref_end_seq_id"":579}]",Q14995,True,True,False,1,False,False,0.343696,1.0
6W9M_2,6W9M,2,UniProt,Q15466,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":17,""length"":11,""entity_end_seq_id"":11,""ref_end_seq_id"":27}]",Q15466,True,True,False,1,False,False,0.042802,1.0
6W9I_1,6W9I,1,UniProt,P51449,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":265,""length"":244,""entity_end_seq_id"":265,""ref_end_seq_id"":508}]",P51449,True,True,False,1,False,False,0.471042,0.85614
6W9I_1,6W9I,1,UniProt,Q15788,"[{""entity_beg_seq_id"":272,""ref_beg_seq_id"":683,""length"":14,""entity_end_seq_id"":285,""ref_end_seq_id"":696}]",P51449,False,False,False,1,False,False,,0.049123
6W9H_1,6W9H,1,UniProt,P51449,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":265,""length"":244,""entity_end_seq_id"":265,""ref_end_seq_id"":508}]",P51449,True,True,False,1,False,False,0.471042,0.85614
6W9H_1,6W9H,1,UniProt,Q15788,"[{""entity_beg_seq_id"":272,""ref_beg_seq_id"":683,""length"":14,""entity_end_seq_id"":285,""ref_end_seq_id"":696}]",P51449,False,False,False,1,False,False,,0.049123
6VZO_1,6VZO,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":275,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,1.0
6VZN_1,6VZN,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":275,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,1.0
6VZM_1,6VZM,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":275,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,1.0
6VZL_1,6VZL,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":275,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,1.0
6VSW_1,6VSW,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":261,""length"":232,""entity_end_seq_id"":232,""ref_end_seq_id"":492}]",P51449,True,True,False,1,False,False,0.447876,1.0
6VQF_1,6VQF,1,UniProt,P51449,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":265,""length"":244,""entity_end_seq_id"":265,""ref_end_seq_id"":508}]",P51449,True,True,False,1,False,False,0.471042,0.85614
6VPF_1,6VPF,1,UniProt,P03372,"[{""entity_beg_seq_id"":15,""ref_beg_seq_id"":306,""length"":249,""entity_end_seq_id"":263,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.418487,0.946768
6VJD_1,6VJD,1,UniProt,P03372,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":249,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.995984
6VIF_1,6VIF,1,UniProt,O00482,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":299,""length"":243,""entity_end_seq_id"":245,""ref_end_seq_id"":541}]",O00482,True,True,False,1,False,False,0.449168,0.991837
6VGH_1,6VGH,1,UniProt,P03372,"[{""entity_beg_seq_id"":15,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":262,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.946565
6VC2_1,6VC2,1,UniProt,O00482,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":299,""length"":243,""entity_end_seq_id"":245,""ref_end_seq_id"":541}]",O00482,True,True,False,1,False,False,0.449168,0.991837
6V8T_1,6V8T,1,UniProt,P03372,"[{""entity_beg_seq_id"":15,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":262,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.946565
6V87_1,6V87,1,UniProt,P03372,"[{""entity_beg_seq_id"":15,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":262,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.946565
6UCG_1,6UCG,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":267,""length"":241,""entity_end_seq_id"":241,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.465251,1.0
6U25_1,6U25,1,UniProt,P51449,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":265,""length"":244,""entity_end_seq_id"":265,""ref_end_seq_id"":508}]",P51449,True,True,False,1,False,False,0.471042,0.85614
6U25_1,6U25,1,UniProt,Q15788,"[{""entity_beg_seq_id"":272,""ref_beg_seq_id"":683,""length"":14,""entity_end_seq_id"":285,""ref_end_seq_id"":696}]",P51449,False,False,False,1,False,False,,0.049123
6TSG_1,6TSG,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
6TLT_1,6TLT,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6TLQ_1,6TLQ,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6TLM_1,6TLM,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6TL3_2,6TL3,2,UniProt,P03372,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":588,""length"":8,""entity_end_seq_id"":9,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.013445,0.888889
6TJM_2,6TJM,2,UniProt,P03372,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":588,""length"":8,""entity_end_seq_id"":9,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.013445,0.888889
6TFI_1,6TFI,1,UniProt,O75469,"[{""entity_beg_seq_id"":11,""ref_beg_seq_id"":129,""length"":306,""entity_end_seq_id"":316,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.705069,0.889535
6TFI_1,6TFI,1,UniProt,Q15788,"[{""entity_beg_seq_id"":325,""ref_beg_seq_id"":681,""length"":20,""entity_end_seq_id"":344,""ref_end_seq_id"":700}]",O75469,False,False,False,1,False,False,,0.05814
6TDC_1,6TDC,1,UniProt,P37231,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":235,""length"":271,""entity_end_seq_id"":292,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.536634,0.928082
6T9C_1,6T9C,1,UniProt,P37231,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":223,""length"":283,""entity_end_seq_id"":304,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.560396,0.930921
6T6B_1,6T6B,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
6T50_1,6T50,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6T4Y_1,6T4Y,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6T4X_1,6T4X,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6T4W_1,6T4W,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":268,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.46332,1.0
6T4U_1,6T4U,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":268,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.46332,1.0
6T4T_1,6T4T,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":267,""length"":241,""entity_end_seq_id"":241,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.465251,1.0
6T4K_1,6T4K,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6T4J_1,6T4J,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6T4I_1,6T4I,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6T4G_1,6T4G,1,UniProt,P51449,"[{""entity_beg_seq_id"":21,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":263,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.923954
6T1V_1,6T1V,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
6T1S_1,6T1S,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":279,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.985663
6SUO_1,6SUO,1,UniProt,P03372,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":252,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.984127
6STI_1,6STI,1,UniProt,P19793,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":244,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,0.983607
6SSQ_1,6SSQ,1,UniProt,P10826,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":176,""length"":246,""entity_end_seq_id"":267,""ref_end_seq_id"":421}]",P10826,True,True,False,1,False,False,0.540659,0.921348
6SQ0_1,6SQ0,1,UniProt,P03372,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":307,""length"":248,""entity_end_seq_id"":252,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.416807,0.984127
6SLZ_1,6SLZ,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":261,""length"":247,""entity_end_seq_id"":247,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.476834,1.0
6SJM_1,6SJM,1,UniProt,P19793,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":229,""length"":228,""entity_end_seq_id"":230,""ref_end_seq_id"":456}]",P19793,True,True,False,1,False,False,0.493506,0.991304
6SBO_1,6SBO,1,UniProt,P03372,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":297,""length"":258,""entity_end_seq_id"":260,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.433613,0.992308
6SAL_1,6SAL,1,UniProt,P51449,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":243,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,1.0
6S5K_1,6S5K,1,UniProt,P55055,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":216,""length"":245,""entity_end_seq_id"":245,""ref_end_seq_id"":460}]",P55055,True,True,False,1,False,False,0.532609,1.0
6S4U_1,6S4U,1,UniProt,P55055,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":216,""length"":245,""entity_end_seq_id"":245,""ref_end_seq_id"":460}]",P55055,True,True,False,1,False,False,0.532609,1.0
6S4T_1,6S4T,1,UniProt,P55055,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":216,""length"":245,""entity_end_seq_id"":245,""ref_end_seq_id"":460}]",P55055,True,True,False,1,False,False,0.532609,1.0
6S4N_1,6S4N,1,UniProt,P55055,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":216,""length"":245,""entity_end_seq_id"":245,""ref_end_seq_id"":460}]",P55055,True,True,False,1,False,False,0.532609,1.0
6S41_1,6S41,1,UniProt,O75469,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":138,""length"":297,""entity_end_seq_id"":297,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.684332,0.919505
6R7K_1,6R7K,1,UniProt,P51449,"[{""entity_beg_seq_id"":23,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":265,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.858657
6R7J_1,6R7J,1,UniProt,P51449,"[{""entity_beg_seq_id"":23,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":265,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.858657
6R7A_1,6R7A,1,UniProt,P51449,"[{""entity_beg_seq_id"":23,""ref_beg_seq_id"":265,""length"":243,""entity_end_seq_id"":265,""ref_end_seq_id"":507}]",P51449,True,True,False,1,False,False,0.469112,0.858657
6QJ5_1,6QJ5,1,UniProt,P37231,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":223,""length"":283,""entity_end_seq_id"":304,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.560396,0.930921
